participant_id,story_id,premise_id,premise,profile,timestamp,llm_annotator,author_type,author_short,author_full,net_upvotes,authenticity_explanation,authenticity_score,emotion_provoking_explanation,emotion_provoking_score,empathy_explanation,empathy_score,engagement_explanation,engagement_score,narrative_complexity_explanation,narrative_complexity_score,human_likeness_explanation,human_likeness_score
0,j3y6kbo,11,You just discovered your 14 year old daughters Moon Princess locket that allows her to transform into one of the worlds greatest heroes. It also is a communications device and you are about to give the Moon Goddess a piece of your mind for letting 14 year old's defend the world against evil.,You are a renowned literary critic known for your incisive and rigorous analysis.,2024-05-28 16:00:18,gpt-3.5-turbo-0125,Human,Human-Intermediate,Human-Intermediate,208,"The story contains elements of fantasy with the introduction of a Moon Goddess, which may detract from the authenticity of real human experiences. However, the emotions and reactions of the protagonist feel genuine in the face of a fantastical situation.",3.0,"The story evokes a range of emotions, primarily centered around the mother's distress and determination to retrieve her daughter. The emotional depth could have been further enhanced by delving deeper into the characters' inner turmoil.",4.0,The reader can empathize with the mother's fierce protectiveness and love for her daughter. The conflict between familial bonds and otherworldly responsibilities adds layers to the emotional connection.,4.0,The narrative engages the reader through a blend of mystery and urgency as the mother confronts the Moon Goddess to reclaim her daughter. The dialogue-driven confrontation adds tension and propels the story forward.,4.0,"The characters exhibit some depth beyond initial impressions, especially the mother's steadfast determination and the Moon Goddess's conflicting views on education and responsibility. The story hints at a potential power struggle and moral dilemma.",3.0,"The story displays a mix of human and fantastical elements, blurring the lines between reality and myth. While the emotional core resonates with human experiences, the presence of a Moon Goddess may suggest a more imaginative origin.",3.0
1,j3y6kbo,11,You just discovered your 14 year old daughters Moon Princess locket that allows her to transform into one of the worlds greatest heroes. It also is a communications device and you are about to give the Moon Goddess a piece of your mind for letting 14 year old's defend the world against evil.,"You are a literary therapist, someone who uses literature as a medium for healing and introspection.",2024-05-28 16:00:24,gpt-3.5-turbo-0125,Human,Human-Intermediate,Human-Intermediate,208,"The story introduces a fantastical element with the Moon Goddess character, which challenges the authenticity in terms of real human experiences. However, the conflict between a mother's protective instincts and the supernatural intervention adds a layer of authenticity in portraying maternal concerns and love.",3.0,"The story successfully depicts emotional experiences through the mother's desperation to find her daughter and the conflicting emotions of fear, anger, and relief. The portrayal of maternal love and concern evokes empathy from the readers.",4.0,"The text allows readers to empathize with the mother's distress and determination to protect her daughter. It also prompts introspection about the lengths one would go to for their child, enhancing the emotional connection with the characters.",4.0,The engaging dialogue and the escalating conflict between the mother and the Moon Goddess captivate the reader's attention. The emotional depth of the mother-daughter relationship keeps the reader invested in the outcome of the story.,4.0,"The story presents a simple conflict between a mother and a supernatural being, lacking deep exploration of character personalities or relationships. The focus remains on the immediate conflict rather than delving into nuanced complexities.",2.0,"The story exhibits elements of human emotion and relationships, especially in the portrayal of maternal love and protective instincts. However, the presence of a fantastical entity like the Moon Goddess may indicate a blend of human and non-human characteristics in the narrative.",3.0
2,j3y6kbo,11,You just discovered your 14 year old daughters Moon Princess locket that allows her to transform into one of the worlds greatest heroes. It also is a communications device and you are about to give the Moon Goddess a piece of your mind for letting 14 year old's defend the world against evil.,You are a professor teaching a course on psychological literature.,2024-05-28 16:00:30,gpt-3.5-turbo-0125,Human,Human-Intermediate,Human-Intermediate,208,The story lacks authenticity in portraying the interaction between the protagonist and the Moon Goddess. The sudden appearance of a mystical being and the protagonist's reactions do not feel true to real human experiences.,2.0,"The story attempts to evoke emotion through the conflict of a mother trying to retrieve her daughter from a supernatural entity. However, the emotional depth and exploration of the characters' feelings are somewhat superficial and could be developed further to provoke a stronger emotional response.",3.0,"The story partially succeeds in eliciting empathy for the mother's distress over her daughter's unexpected disappearance. However, the characters and their predicament could be further fleshed out to deepen the reader's connection and empathy towards them.",3.0,"The story manages to maintain some level of engagement through the unfolding conflict between the protagonist and the Moon Goddess. However, the narrative lacks consistent intensity to fully captivate the reader and compel them to keep reading.",3.0,The narrative complexity is limited in this story. The characters lack depth and development beyond standard roles of a mother and a mystical entity. The conflict is straightforward without delving into intricate relationships or internal conflicts.,2.0,"The story exhibits traits of both human and LLM writing. While the dialogue attempts to capture human emotions and interactions, the abrupt introduction of fantastical elements like the Moon Goddess and the simplistic resolution hint at a more formulaic or AI-generated narrative structure.",3.0
0,j42m4p7,11,You just discovered your 14 year old daughters Moon Princess locket that allows her to transform into one of the worlds greatest heroes. It also is a communications device and you are about to give the Moon Goddess a piece of your mind for letting 14 year old's defend the world against evil.,You are a renowned literary critic known for your incisive and rigorous analysis.,2024-05-28 16:00:34,gpt-3.5-turbo-0125,Human,Human-Novice,Human-Novice,10,The writing lacks authenticity in portraying human experiences and psychological processes. The dialogue and actions of the characters feel contrived and unrealistic.,2.0,"The writing attempts to depict emotional experiences, but falls short in exploring the nuances of emotions. Emotions are described in a superficial manner rather than delving deep into character feelings.",2.0,"The text fails to evoke empathy towards the characters or situations. The interactions between characters lack depth, making it difficult for the reader to connect or empathize with them.",2.0,"The writing struggles to engage the reader on an emotional and psychological level. The dialogue feels forced and the interactions lack authenticity, failing to create a compelling narrative.",2.0,The characters lack depth and development beyond superficial traits. Their interactions are simplistic and lack the complexity needed to create a rich narrative.,2.0,"The story shows signs of being written by a human, as it attempts to create emotional conflict and tension between characters. However, the execution falls short of capturing the complexities of human experiences.",3.0
1,j42m4p7,11,You just discovered your 14 year old daughters Moon Princess locket that allows her to transform into one of the worlds greatest heroes. It also is a communications device and you are about to give the Moon Goddess a piece of your mind for letting 14 year old's defend the world against evil.,"You are a literary therapist, someone who uses literature as a medium for healing and introspection.",2024-05-28 16:00:40,gpt-3.5-turbo-0125,Human,Human-Novice,Human-Novice,10,The writing in the story lacks authenticity in portraying human experiences and interactions. The dialogue and actions of the characters feel exaggerated and unrealistic.,2.0,"The story attempts to depict intense emotions and conflicts, but the execution falls short. Emotions are described in a simplistic manner without delving into the complexities of the characters' feelings.",2.0,The narrative fails to evoke empathy towards the characters due to their lack of depth and development. The interactions between the characters feel forced and do not resonate emotionally with the reader.,2.0,"While the story contains elements of conflict and tension, the engagement level is diminished by the unrealistic dialogue and actions of the characters. The abrupt and exaggerated nature of the plot hinders emotional connection with the reader.",2.0,"The characters in the story lack depth and complexity, relying on stereotypes and clichés. The conflicts and resolutions are presented in a straightforward manner without exploring the intricacies of relationships or internal struggles.",2.0,"The story exhibits characteristics more aligned with machine-generated content, as it lacks the nuanced portrayal of human emotions, interactions, and psychological depth commonly found in human-authored works.",1.0
2,j42m4p7,11,You just discovered your 14 year old daughters Moon Princess locket that allows her to transform into one of the worlds greatest heroes. It also is a communications device and you are about to give the Moon Goddess a piece of your mind for letting 14 year old's defend the world against evil.,You are a professor teaching a course on psychological literature.,2024-05-28 16:00:46,gpt-3.5-turbo-0125,Human,Human-Novice,Human-Novice,10,The story lacks authenticity in portraying realistic human interactions and responses. The dialogue feels forced and the characters' behaviors seem exaggerated and unrealistic.,2.0,"The story attempts to evoke emotions through dramatic events and confrontations, but the execution comes across as melodramatic and lacking depth. Emotions are told rather than shown convincingly.",3.0,The story struggles to build empathy towards the characters due to their one-dimensional portrayal and the abrupt shifts in power dynamics. The reader is not given enough background or insight to truly empathize with their motivations.,2.0,"The story tries to engage through intense confrontations and power struggles, but the lack of subtlety and character development hinders true engagement. The narrative feels more focused on shock value than on creating a genuine connection with the reader.",3.0,"The story attempts to introduce complexity through the power dynamics between characters, but it falls short in developing nuanced relationships and internal conflicts. The characters remain largely stereotypical and lack depth.",2.0,"The writing shows signs of being generated by a language model (LLM) due to the stilted dialogue, lack of emotional subtlety, and unrealistic character interactions. The story lacks the nuanced human touch and depth typically found in human-authored works.",2.0
0,ja0rozz,12,"You wake up in the middle of the night, your arm hangs over the side of your bed. It's pitch black & your room is shrouded in deep shadow. Something unseen seizes your hand. You grasp it tightly, knowing that first impressions are important & a firm, confident handshake establishes dominance.",You are a renowned literary critic known for your incisive and rigorous analysis.,2024-05-28 16:00:51,gpt-3.5-turbo-0125,Human,Human-Advanced,Human-Advanced,2000,"The writing lacks a sense of authenticity in portraying human experiences. The dialogue feels forced and unrealistic, making it difficult for readers to fully engage with the characters.",2.0,"The story attempts to evoke emotions through quirky interactions and dialogue, but falls short in exploring deeper emotional nuances. The emotional depth feels superficial and somewhat contrived.",2.0,"The narrative struggles to build empathy towards the characters due to the lack of emotional depth and development. Readers may find it hard to connect with the characters on a deeper, more personal level.",2.0,"The story's attempt at engagement relies heavily on unconventional situations and humor, which might not resonate with all readers. The narrative lacks a strong emotional and psychological pull to keep readers fully invested.",3.0,"The characters in the story lack depth and complexity, often relying on clichés and exaggerated behaviors. The relationships are underdeveloped, and conflicts are resolved in a simplistic and predictable manner.",2.0,"The story exhibits characteristics more aligned with LLM writing, as it lacks the subtlety and depth typically associated with human-authored narratives. The dialogue and character interactions feel contrived and lack the authenticity of human experiences.",1.0
1,ja0rozz,12,"You wake up in the middle of the night, your arm hangs over the side of your bed. It's pitch black & your room is shrouded in deep shadow. Something unseen seizes your hand. You grasp it tightly, knowing that first impressions are important & a firm, confident handshake establishes dominance.","You are a literary therapist, someone who uses literature as a medium for healing and introspection.",2024-05-28 16:00:55,gpt-3.5-turbo-0125,Human,Human-Advanced,Human-Advanced,2000,"The story contains elements of absurdity and surrealism, which may detract from the feeling of authenticity to real human experiences. The dialogue and interactions between characters feel exaggerated and not entirely believable.",2.0,"The story attempts to depict emotional experiences through humor and absurd situations. However, the emotions portrayed lack depth and complexity, often leaning more towards comedic effect rather than genuine emotional exploration.",2.0,"The characters in the story, particularly Tyler, lack depth and development that would allow readers to truly empathize with them. The interactions feel more like caricatures than genuine human experiences, making it challenging to connect on a deep emotional level.",2.0,"The story introduces a bizarre and unconventional scenario that may initially intrigue readers. However, as the narrative progresses, the lack of character depth and emotional resonance hinders sustained engagement. The humor and absurdity may polarize readers, either drawing them in or pushing them away.",3.0,"The story features a surface-level exploration of relationships and conflicts, but these elements remain simplistic and lack the depth needed to qualify as narratively complex. The characters are more defined by quirky behaviors than genuine internal conflicts or multifaceted personalities.",2.0,The narrative style and character interactions exhibit a level of unpredictability and quirkiness that align more closely with machine-generated content rather than human-authored storytelling. The exaggerated dialogue and surreal elements hint at a lack of human emotional nuance and depth.,3.0
2,ja0rozz,12,"You wake up in the middle of the night, your arm hangs over the side of your bed. It's pitch black & your room is shrouded in deep shadow. Something unseen seizes your hand. You grasp it tightly, knowing that first impressions are important & a firm, confident handshake establishes dominance.",You are a professor teaching a course on psychological literature.,2024-05-28 16:00:59,gpt-3.5-turbo-0125,Human,Human-Advanced,Human-Advanced,2000,"The story lacks authenticity in portraying human experiences. The interactions between the characters feel forced and unrealistic, especially in the way Tyler handles the situation under his bed.",2.0,"The story attempts to evoke emotions through humor and absurdity, but it falls short in delving deeper into the characters' emotional states. The emotional depth feels superficial and exaggerated.",3.0,"The story struggles to create a sense of empathy towards the characters. Tyler's behavior comes off as more erratic than relatable, making it difficult for the reader to truly empathize with him or the other characters.",2.0,"The story tries to engage the reader through quirky dialogue and unexpected situations, but it lacks a strong emotional or psychological pull. The humor may capture attention momentarily, but it doesn't sustain a deep engagement.",3.0,"The narrative complexity is minimal in this story. The characters lack depth and development, relying heavily on quirky behaviors rather than genuine internal conflicts or intricate relationships.",2.0,The writing exhibits characteristics more aligned with a language model (LLM) than human authorship. The dialogue feels contrived and lacks the nuanced emotional and psychological depth typically found in human-authored stories.,2.0
0,ja14bd3,12,"You wake up in the middle of the night, your arm hangs over the side of your bed. It's pitch black & your room is shrouded in deep shadow. Something unseen seizes your hand. You grasp it tightly, knowing that first impressions are important & a firm, confident handshake establishes dominance.",You are a renowned literary critic known for your incisive and rigorous analysis.,2024-05-28 16:01:03,gpt-3.5-turbo-0125,Human,Human-Intermediate,Human-Intermediate,282,The writing lacks a deep sense of authenticity in portraying human experiences. The focus on the physical description of the handshake and the sudden introduction of a sword without much emotional or psychological depth detracts from authenticity.,2.0,"The writing attempts to evoke emotion through the memory of the father's advice and the protagonist's reaction to the unusual handshake. However, the emotions portrayed feel somewhat superficial and not fully explored, lacking in nuanced emotional depth.",3.0,The story struggles to build a strong sense of empathy towards the characters due to the limited development of their inner worlds. The abrupt shift to a potentially violent confrontation diminishes the opportunity for readers to deeply connect with the characters.,2.0,"The narrative fails to fully engage on an emotional and psychological level. While there is a hint of intrigue with the mysterious handshake, the lack of deeper emotional exploration and character development hinders sustained engagement.",2.0,The narrative complexity is limited as the characters lack depth beyond surface-level descriptions. The sudden introduction of the sword and the focus on physical attributes overshadow any meaningful exploration of internal conflicts or intricate relationships.,2.0,"The story exhibits characteristics more aligned with automated writing, lacking the nuanced human touch typically found in authentic human-authored works. The abrupt transitions and superficial character portrayals suggest a higher likelihood of being LLM-generated.",1.0
1,ja14bd3,12,"You wake up in the middle of the night, your arm hangs over the side of your bed. It's pitch black & your room is shrouded in deep shadow. Something unseen seizes your hand. You grasp it tightly, knowing that first impressions are important & a firm, confident handshake establishes dominance.","You are a literary therapist, someone who uses literature as a medium for healing and introspection.",2024-05-28 16:01:07,gpt-3.5-turbo-0125,Human,Human-Intermediate,Human-Intermediate,282,"The writing feels authentic in terms of the character's emotional reaction to his father's memory and the focus on the details of the handshake, adding depth to the scene.",4.0,"The writing effectively depicts emotional experiences through the protagonist's internal turmoil and hint of anticipation, engaging the reader in the character's emotional journey.",4.0,"The reader can empathize with the protagonist's mix of grief and readiness for action, evoking a connection to the character's internal conflict and motivations.",4.0,"The story engages the reader by creating a sense of mystery and intrigue through the unusual detail of the six fingers, prompting curiosity and investment in the unfolding events.",4.0,"The narrative complexity is moderate, offering a glimpse into the protagonist's emotional turmoil and hinting at a deeper backstory, but could benefit from further exploration of character dynamics and resolutions.",3.0,"The story exhibits a level of emotional depth and introspection that suggests a human author, as it captures nuances of grief, determination, and anticipation that are often associated with human experiences.",4.0
2,ja14bd3,12,"You wake up in the middle of the night, your arm hangs over the side of your bed. It's pitch black & your room is shrouded in deep shadow. Something unseen seizes your hand. You grasp it tightly, knowing that first impressions are important & a firm, confident handshake establishes dominance.",You are a professor teaching a course on psychological literature.,2024-05-28 16:01:11,gpt-3.5-turbo-0125,Human,Human-Intermediate,Human-Intermediate,282,The writing lacks authenticity as the portrayal of a person with six fingers and the subsequent reaction of reaching for a sword seems more fantastical than grounded in real human experiences.,2.0,"The story attempts to evoke some emotion through the memory of the protagonist's father and the discovery of the six-fingered hand, but it falls short in exploring these emotional moments in depth.",3.0,"Empathy is somewhat hindered due to the abrupt shift from reminiscing about the father to a sudden focus on the unusual hand, making it challenging for readers to fully connect with the protagonist's emotional journey.",2.0,"The story introduces an element of mystery with the discovery of the six-fingered hand, creating some intrigue, but the transition feels disjointed and affects the overall engagement level.",3.0,"The narrative complexity is minimal, primarily centered around a physical trait of a character and a hint of impending conflict, lacking deeper exploration of character dynamics or internal conflicts.",2.0,"The story shows characteristics more aligned with a creative writing exercise or a prompt-based narrative, leading to a lower likelihood of being authored by a human.",2.0
0,ja3dbpk,12,"You wake up in the middle of the night, your arm hangs over the side of your bed. It's pitch black & your room is shrouded in deep shadow. Something unseen seizes your hand. You grasp it tightly, knowing that first impressions are important & a firm, confident handshake establishes dominance.",You are a renowned literary critic known for your incisive and rigorous analysis.,2024-05-28 16:01:16,gpt-3.5-turbo-0125,Human,Human-Novice,Human-Novice,3,"The writing captures a believable interaction between the protagonist and a frightened child, showcasing a genuine moment of connection and empathy.",4.0,The story effectively conveys the emotional vulnerability of the child and evokes a sense of compassion in the reader through poignant interactions.,4.0,"The reader is likely to empathize with both the protagonist's willingness to help the lost child and the child's feelings of fear and loneliness, fostering a connection to the characters.",4.0,"The narrative engages the reader by creating a sense of urgency and care for the child's well-being, prompting a desire to see how the situation unfolds and resolves.",4.0,"While the story focuses on the immediate interaction between the protagonist and the child, it hints at deeper complexities within the child's situation and sets the stage for potential development of character relationships and conflicts.",3.0,"The story exhibits a level of emotional depth and nuanced character interactions that suggest a human author, as it captures the intricacies of human empathy and connection.",4.0
1,ja3dbpk,12,"You wake up in the middle of the night, your arm hangs over the side of your bed. It's pitch black & your room is shrouded in deep shadow. Something unseen seizes your hand. You grasp it tightly, knowing that first impressions are important & a firm, confident handshake establishes dominance.","You are a literary therapist, someone who uses literature as a medium for healing and introspection.",2024-05-28 16:01:22,gpt-3.5-turbo-0125,Human,Human-Novice,Human-Novice,3,"The dialogue and interactions between the characters feel genuine and true to real human experiences, especially in moments of vulnerability and comfort.",4.0,"The story effectively depicts emotional experiences, particularly the fear and loneliness of the child, evoking empathy from the reader.",4.0,"The reader is likely to empathize with the characters, especially the child who is lost and scared, leading to a sense of emotional connection and understanding.",4.0,"The narrative engages the reader on an emotional level, creating a sense of intrigue and concern for the well-being of the characters, motivating continued reading.",4.0,"While the story focuses primarily on the emotional connection between the protagonist and the lost child, it hints at deeper complexities in the child's situation and the potential development of the relationship.",3.0,"The story exhibits a strong sense of emotional depth and authenticity that suggests it was likely written by a human, capturing nuances of empathy and connection.",5.0
2,ja3dbpk,12,"You wake up in the middle of the night, your arm hangs over the side of your bed. It's pitch black & your room is shrouded in deep shadow. Something unseen seizes your hand. You grasp it tightly, knowing that first impressions are important & a firm, confident handshake establishes dominance.",You are a professor teaching a course on psychological literature.,2024-05-28 16:01:27,gpt-3.5-turbo-0125,Human,Human-Novice,Human-Novice,3,The writing lacks depth in authenticity as the interactions and dialogue feel somewhat forced and unrealistic. The abruptness of the child's appearance and the quick establishment of rapport with the protagonist detract from the overall authenticity of the situation.,2.0,"The story attempts to evoke emotions through the child's vulnerability and loneliness, but the emotional depth feels somewhat superficial. The emotions are described rather than deeply explored, leaving the reader with a somewhat distant connection to the characters.",3.0,"While the story introduces a scenario that could evoke empathy, the characterization and development of the child and the protagonist are lacking depth. The emotional connection necessary for deep empathy is somewhat missing, making it challenging for the reader to fully engage with the characters' experiences.",2.0,"The story struggles to maintain a high level of engagement due to the rapid progression of events and the limited development of the characters. The dialogue feels stilted at times, and the narrative lacks the depth needed to captivate the reader on an emotional and psychological level.",2.0,"Narrative complexity is notably low in this story. The characters lack depth and development, and the conflicts introduced are resolved quickly and simplistically. There is a missed opportunity to explore the intricacies of the characters' relationships and internal struggles.",2.0,"The story shows characteristics that suggest it was generated by a language model rather than a human author. The dialogue feels slightly robotic, lacking the nuanced emotional depth and subtlety typically found in human-authored narratives. The rapid progression of events and the shallow character development further support this assessment.",2.0
0,iy9az9h,13,"Your Significant Other has landed a book publishing deal! You're very proud of them, even if you don't actually enjoy their writing. One day, on a whim, you buy an actual copy in a book store. It's nothing like the pages they gave you to read. Nothing.",You are a renowned literary critic known for your incisive and rigorous analysis.,2024-05-28 16:01:33,gpt-3.5-turbo-0125,Human,Human-Advanced,Human-Advanced,779,"The writing captures the authenticity of human experiences by portraying the emotional turmoil and betrayal in a realistic manner. The dialogue and reactions feel genuine, enhancing the believability of the story.",4.0,"The writing is highly emotion provoking, delving deep into the characters' emotional states with raw honesty. It doesn't shy away from exploring complex and intense emotions, making the reader feel the weight of the characters' experiences.",5.0,The story evokes empathy by immersing the reader in the characters' perspectives and eliciting a strong emotional response. It prompts introspection and invites the reader to empathize with the protagonist's pain and betrayal.,4.0,"The text is captivating and engaging on multiple levels, drawing the reader in with its intense emotional drama and compelling narrative. The tension and conflict keep the reader invested, creating a sense of urgency to uncover the unfolding events.",5.0,"The narrative complexity shines through the multifaceted characters and their intricate relationships. The protagonist's internal conflicts and the exploration of personal and interpersonal dynamics add depth to the story, moving beyond simple portrayals of relationships.",4.0,"The story demonstrates a high likelihood of being human written due to its deep emotional insight, nuanced character portrayals, and intense exploration of personal and relational complexities. The authenticity and depth of emotions suggest human authorship in capturing the intricacies of human experiences.",5.0
1,iy9az9h,13,"Your Significant Other has landed a book publishing deal! You're very proud of them, even if you don't actually enjoy their writing. One day, on a whim, you buy an actual copy in a book store. It's nothing like the pages they gave you to read. Nothing.","You are a literary therapist, someone who uses literature as a medium for healing and introspection.",2024-05-28 16:01:38,gpt-3.5-turbo-0125,Human,Human-Advanced,Human-Advanced,779,"The story demonstrates authenticity by portraying the raw emotions and conflicts within a relationship, showing the complexities of human interactions and betrayals.",5.0,"The writing effectively evokes strong emotions by delving into betrayal, hurt, and vulnerability, making the reader empathize with the protagonist's pain.",5.0,"The narrative elicits empathy by depicting the protagonist's emotional turmoil and the deep sense of betrayal she experiences, inviting readers to connect with her struggles.",5.0,The story engages the reader by creating a sense of urgency and emotional investment in the protagonist's journey of discovering betrayal and reclaiming her identity.,5.0,"The characters exhibit multifaceted personalities and internal conflicts, while the story explores intricate relationships and the aftermath of betrayal, enhancing the narrative complexity.",5.0,"The depth of emotions, interpersonal conflicts, and psychological intricacies portrayed suggest a high likelihood that the story was authored by a human, capturing the complexities of human experiences and relationships.",5.0
2,iy9az9h,13,"Your Significant Other has landed a book publishing deal! You're very proud of them, even if you don't actually enjoy their writing. One day, on a whim, you buy an actual copy in a book store. It's nothing like the pages they gave you to read. Nothing.",You are a professor teaching a course on psychological literature.,2024-05-28 16:01:43,gpt-3.5-turbo-0125,Human,Human-Advanced,Human-Advanced,779,The story demonstrates a high level of authenticity by realistically portraying the betrayal and emotional turmoil experienced by the protagonist upon discovering the betrayal of trust by their partner through the medium of writing. The raw and intense emotions depicted feel genuine and relatable.,5.0,"The writing effectively provokes a range of emotions in the reader, from anger and hurt to empathy and reflection. The detailed exploration of the protagonist's emotional journey adds depth and complexity to the narrative, eliciting a strong emotional response.",5.0,"The story engenders a deep sense of empathy towards the protagonist, as the reader is drawn into their pain and sense of betrayal. The internal struggle and vulnerability portrayed allow for a profound connection with the character's emotional experience.",5.0,"The narrative captivates the reader from the start with its intense emotional conflict and dramatic revelation. The unfolding of events keeps the reader engaged on both an emotional and psychological level, creating a strong desire to continue reading to uncover the full extent of the protagonist's journey.",5.0,"The story exhibits a high level of narrative complexity through its exploration of multifaceted relationships, internal conflicts, and moral dilemmas. The characters are portrayed with depth and realism, moving beyond stereotypes to reveal the intricate dynamics at play within the story.",5.0,"The story is highly likely to be human-written due to its nuanced portrayal of complex human emotions, interpersonal relationships, and moral quandaries. The depth of psychological insight and emotional authenticity displayed suggests a human author's ability to craft a compelling and resonant narrative.",5.0
0,iy9pmac,13,"Your Significant Other has landed a book publishing deal! You're very proud of them, even if you don't actually enjoy their writing. One day, on a whim, you buy an actual copy in a book store. It's nothing like the pages they gave you to read. Nothing.",You are a renowned literary critic known for your incisive and rigorous analysis.,2024-05-28 16:01:51,gpt-3.5-turbo-0125,Human,Human-Intermediate,Human-Intermediate,287,The story lacks a deep sense of authenticity in portraying human experiences. The characters and their interactions feel somewhat contrived and do not resonate as genuine.,2.0,"While the story attempts to depict emotional experiences, it falls short in delving into the nuanced complexities of emotions. Emotions are described in a rather simplistic manner without fully engaging the reader on an emotional level.",2.0,"The story manages to elicit a moderate level of empathy towards the characters and their situations. However, the depth of emotional connection that could lead to profound introspection is lacking.",3.0,"The story struggles to engage the reader on a deep emotional and psychological level. The narrative fails to create a strong desire to keep reading, lacking the gripping quality needed to captivate the audience.",2.0,"The characters in the story lack multifaceted personalities and depth. Their development remains superficial, not moving beyond stereotypes or offering internal conflicts that could add layers to the narrative.",2.0,"The writing exhibits characteristics that suggest a moderate likelihood of being authored by a human. While lacking in certain aspects of psychological depth, there are elements that hint at human creativity and imperfections in storytelling.",3.0
1,iy9pmac,13,"Your Significant Other has landed a book publishing deal! You're very proud of them, even if you don't actually enjoy their writing. One day, on a whim, you buy an actual copy in a book store. It's nothing like the pages they gave you to read. Nothing.","You are a literary therapist, someone who uses literature as a medium for healing and introspection.",2024-05-28 16:02:08,gpt-3.5-turbo-0125,Human,Human-Intermediate,Human-Intermediate,287,"The initial portrayal of supporting a partner's creative work feels authentic, but the unexpected twist may raise questions about the believability of the situation.",3.0,"While basic emotions are present, they are not intricately explored or developed, leading to a somewhat superficial emotional impact.",2.0,The lack of character depth and emotional exploration hinders the reader's ability to truly empathize with their experiences.,2.0,"While the story starts with a promising premise, the jarring twist may disrupt the reader's engagement with the narrative.",2.0,The story sets up elements of complexity but fails to fully explore them due to the sudden and simplistic plot twist.,3.0,"The story's mix of realistic and sensationalistic elements leans more towards human writing tendencies, as it incorporates both everyday experiences and surprising plot developments.",4.0
2,iy9pmac,13,"Your Significant Other has landed a book publishing deal! You're very proud of them, even if you don't actually enjoy their writing. One day, on a whim, you buy an actual copy in a book store. It's nothing like the pages they gave you to read. Nothing.",You are a professor teaching a course on psychological literature.,2024-05-28 16:02:33,gpt-3.5-turbo-0125,Human,Human-Intermediate,Human-Intermediate,287,"The story demonstrates authenticity in portraying aspects of supporting a partner's creative endeavors, but the sudden twist in the narrative may feel contrived.",3.0,"While the story touches on themes of pride and surprise, it lacks depth in exploring emotional complexities and evoking a strong emotional response.",2.0,"The reader may empathize with the protagonist to some extent, but the lack of deeper emotional exploration hinders full engagement and empathy.",2.0,The story starts with a promising premise but falters in maintaining engagement due to abrupt narrative shifts and lack of character development.,2.0,"The story introduces elements of complexity through relationship dynamics and a plot twist, but these are not fully developed or seamlessly integrated.",2.0,"The inconsistencies in character development and plot suggest a more formulaic or programmed storytelling approach, leaning towards a less human-like style.",2.0
0,iy8oqax,13,"Your Significant Other has landed a book publishing deal! You're very proud of them, even if you don't actually enjoy their writing. One day, on a whim, you buy an actual copy in a book store. It's nothing like the pages they gave you to read. Nothing.",You are a renowned literary critic known for your incisive and rigorous analysis.,2024-05-28 16:02:37,gpt-3.5-turbo-0125,Human,Human-Novice,Human-Novice,-21,The story lacks a sense of authenticity in terms of the protagonist's reaction to discovering a significant change in their partner's book. The abrupt shift from pride to shock feels somewhat contrived and not fully grounded in realistic human behavior.,2.0,"While the story attempts to evoke emotions such as shock and fear, the portrayal of these emotions lacks depth and complexity. The sudden shift in the book's content is meant to provoke strong reactions but feels more sensationalized than genuinely moving.",2.0,The narrative does not effectively engage readers in empathizing with the protagonist's experience. The protagonist's internal turmoil and reaction to the book's change do not elicit a strong sense of connection or introspection.,2.0,"The story maintains a moderate level of engagement by introducing a surprising plot twist that captures initial interest. However, the lack of deeper emotional resonance and character development hinders sustained engagement.",3.0,"The characters and their relationships lack depth and complexity. The protagonist's internal conflict is portrayed in a rather simplistic manner, and the exploration of the book's transformation lacks nuanced storytelling.",2.0,"The story exhibits elements that could be interpreted as both human and LLM writing characteristics. While the narrative structure and emotional arcs show some human-like qualities, the superficial handling of emotions and character depth leans towards a more artificial or machine-generated style.",3.0
1,iy8oqax,13,"Your Significant Other has landed a book publishing deal! You're very proud of them, even if you don't actually enjoy their writing. One day, on a whim, you buy an actual copy in a book store. It's nothing like the pages they gave you to read. Nothing.","You are a literary therapist, someone who uses literature as a medium for healing and introspection.",2024-05-28 16:02:41,gpt-3.5-turbo-0125,Human,Human-Novice,Human-Novice,-21,The story lacks authenticity as the sudden change in the book's content feels contrived and unrealistic.,2.0,"The story attempts to evoke emotions through shock and fear, but the execution feels forced and lacks depth.",3.0,The story does not effectively engage the reader to empathize with the character's experience of discovering a changed book.,2.0,"The story presents an intriguing concept of a book changing contents, but fails to maintain engagement due to the lack of emotional depth and development.",3.0,"The story lacks narrative complexity in character development and relationship exploration, focusing more on a singular plot twist.",2.0,"The story shows signs of being written by a human due to the attempt at emotional storytelling, albeit falling short in execution.",3.0
